typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,nutrient,hs_code
C,A,20230101,2023,52,2023,108,BDI,Burundi,M,Import,894,ZMB,Zambia,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1270.578,True,-1,N/A,0.0,False,1270.578,True,0.0,False,600.616,,600.616,6,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,0,W00,World,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69973156.1,False,8,kg,69973156.1,False,69973156.1,False,0.0,False,37286709.833,,37286709.833,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,290.0,False,8,kg,290.0,False,290.0,False,0.0,False,664.864,,664.864,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,246,FIN,Finland,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24799600.0,False,8,kg,24799600.0,False,24799600.0,False,0.0,False,9341667.503,,9341667.503,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,251,FRA,France,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1742.1,False,8,kg,1742.1,False,1742.1,False,0.0,False,3022.804,,3022.804,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,434,LBY,Libya,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7695410.0,False,8,kg,7695410.0,False,7695410.0,False,0.0,False,3399432.972,,3399432.972,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,616000.0,False,8,kg,616000.0,False,616000.0,False,0.0,False,648388.082,,648388.082,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,566,NGA,Nigeria,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13393700.0,False,8,kg,13393700.0,False,13393700.0,False,0.0,False,7287254.536,,7287254.536,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,634,QAT,Qatar,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5500000.0,False,8,kg,5500000.0,False,5500000.0,False,0.0,False,2541509.361,,2541509.361,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5500000.0,False,8,kg,5500000.0,False,5500000.0,False,0.0,False,4090840.045,,4090840.045,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,699,IND,India,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000.0,False,8,kg,5000.0,False,5000.0,False,0.0,False,217.244,,217.244,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.0,False,8,kg,14.0,False,14.0,False,0.0,False,320.056,,320.056,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,120,CMR,Cameroon,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12461400.0,False,8,kg,12461400.0,False,12461400.0,False,0.0,False,9973392.366,,9973392.366,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,M,Import,0,W00,World,0,W00,World,H5,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,161329.0,False,8,kg,161329.0,False,161329.0,False,0.0,False,133937.988,117629.493,133937.988,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,85124.0,False,8,kg,85124.0,False,85124.0,False,0.0,False,73708.392,66868.859,73708.392,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72670.0,False,8,kg,72670.0,False,72670.0,False,0.0,False,55613.242,46967.782,55613.242,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,M,Import,784,ARE,United Arab Emirates,0,W00,World,H5,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3535.0,False,8,kg,3535.0,False,3535.0,False,0.0,False,4616.354,3792.853,4616.354,0,False,True,Urea (N),310210
C,A,20230101,2023,52,2023,178,COG,Congo,M,Import,0,W00,World,0,W00,World,H6,HS,True,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,538839.68,False,8,kg,538839.68,False,538839.68,False,0.0,False,443676.489,,443676.489,0,False,True,Urea (N),310210
